nombre;direccion;municipio;codigo postal;comarca;lat;lon;categorias
Escola de Les Avellanes - ZER Montsec;c.  Nou;Avellanes i Santa Linya, les;25612;Noguera;41.91986;0.721445;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola de Tartareu - ZER Montsec;bda. de l' Església;Avellanes i Santa Linya, les;25612;Noguera;41.9202067906;0.7183131394;Educació. Formació,Ensenyaments de règim general,3. Educació primària
Escola Francesc Feliu;c. de les Escoles;Aitona;25182;Segrià;41.4920518021;0.4623767449;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Gaspar de Portolà;c. de les Escoles;Balaguer;25600;Noguera;41.791322067;0.81859818;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Àngel Guimerà;pg.  Guimerà;Balaguer;25600;Noguera;41.7860637423;0.8050012517;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Institut Ciutat de Balaguer;c.  Urgell;Balaguer;25600;Noguera;41.7905201001;0.8175632431;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Escola agrària de Vallfogona de Balaguer;fin. l' Empalme;Vallfogona de Balaguer;25680;Noguera;41.7856907917;0.827961091;Educació. Formació,Ensenyaments de règim general,8. Cicles formatius d'FP de grau mitjà (CFPM),Educació. Formació,Ensenyaments de règim general,9. Cicles formatius d'FP de grau superior (CFPS)
Escola La Noguera;ctra. de Castelló;Balaguer;25600;Noguera;41.7847992112;0.7979218228;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Institut Seròs;pl. de les Escoles;Seròs;25183;Segrià;41.4640025947;0.4114082869;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Llar d'infants Municipal;av.  Diagonal;Borges Blanques, les;25400;Garrigues;41.5203625003;0.8722545809;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Llar d'infants Eth Cargòlh;ctra. d' Accés a Tredòs;Naut Aran;25598;Val d'Aran;42.702991058;0.914142056;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
CFA Joan Carles I;c. de la Mercè;Lleida;25003;Segrià;41.613686244;0.61123923;Educació. Formació,Formació de persones adultes
Escola de Dansa La Dansa Estudi;av.  Prat de la Riba;Lleida;25004;Segrià;41.6215932057;0.6249879753;Educació. Formació,Ensenyaments de règim especial,Dansa
Escola de Dansa de Mollerussa;c. de Ponent;Mollerussa;25230;Pla d'Urgell;41.626351005;0.890390804;Educació. Formació,Ensenyaments de règim especial,Dansa
Esc. de Música Municipal de Lleida;c. de Pi i Margall;Lleida;25004;Segrià;41.619921642;0.628373483;Educació. Formació,Ensenyaments de règim especial,Música
Institut Ermengol IV;c.  Enric Servet;Bellcaire d'Urgell;25337;Noguera;41.7567324167;0.9055722079;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
LLI privada Els Minairons;av.  Estació;Tremp;25620;Pallars Jussà;42.1650055;0.893503929;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Esc. de Música de Les Garrigues;c.  Dr. Trueta;Borges Blanques, les;25400;Garrigues;41.51686714;0.866998405;Educació. Formació,Ensenyaments de règim especial,Música
LLI privada Nala;c.  Centre;Lleida;25001;Segrià;41.60558137;0.643880972;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
LLI privada El Gegant de Lleida;c.  Serra del Montsec;Lleida;25006;Segrià;41.620101611;0.616954477;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Esc. de Música Municipal;c.  Mestre Emili Pujol;Cervera;25200;Segarra;41.6677604776;1.269990098;Educació. Formació,Ensenyaments de règim especial,Música
Esc. de Música Josep Maria Llorens;pl.  Vell Pla;Guissona;25210;Segarra;41.7866977366;1.2893205203;Educació. Formació,Ensenyaments de règim especial,Música
CAP El Remei;Ptge. Pla del Remei, 10-12;Vic;8500;Osona;41.9211701;2.2516258;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Moià;Santa Magdalena, 1;Moià;8180;Moianès;41.8111137507;2.0957499195;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Doctor Sarró Roset;Vallvera, 8;Valls;43800;Alt Camp;41.2883869;1.2550712;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP i Hospital Lleuger Gimbernat;pl.  Ajuntament;Cambrils;43850;Baix Camp;41.0709979116;1.0573719258;Salut,Centres sanitaris,Centre d'atenció continuada
Consultori local Tuixent;Únic, s/n (casa metge);Josa i Tuixén;25717;Alt Urgell;;;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Artesa de Segre;c.  Àngel Guimerà;Artesa de Segre;25730;Noguera;41.8960115177;1.0468941582;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Ponts;ctra.  Lleida;Ponts;25740;Noguera;41.9152377045;1.1847120165;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Guissona;rbla.  Segadors;Guissona;25210;Segarra;41.7820586671;1.2918261969;Salut,Centres sanitaris,Centre d'atenció continuada
Consultori local Albatàrrec (Lleida Rural Sud);c.  Enric Granados;Albatàrrec;25171;Segrià;41.5727060845;0.6046511241;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Berguedà;c.  Quim Serra;Berga;8600;Berguedà;42.1045540846;1.8534595236;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Almacelles;Melcior de Guàrdia, s/n;Almacelles;25100;Segrià;41.7301687414;0.4351982477;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Almenar;Escoles, s/n;Almenar;25126;Segrià;41.7955949322;0.5685610351;Salut,Centres sanitaris,Centre d'atenció continuada
Consultori local Alpicat (Lleida Rural Nord);del Bosc, s/n;Alpicat;25110;Segrià;41.6675620062;0.5527440773;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Centelles;Pla del Mestre, 7;Centelles;8540;Osona;41.7942403176;2.2212039679;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Bellpuig;Diputació, s/n;Bellpuig;25250;Urgell;41.6284280066;1.0095903584;Salut,Centres sanitaris,Centre d'atenció continuada
Escola Castellroc;ctra.  Vella d'Olot;Castellfollit de la Roca;17856;Garrotxa;42.2193999489;2.544419761;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Ruiz Amado;c.  Pau Casals;Castelló d'Empúries;17486;Alt Empordà;42.257048764;3.072692683;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Vall d'Aro;pl.  Poeta Sitjà;Castell-Platja d'Aro;17249;Baix Empordà;41.815473775;3.031654907;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Els Estanys;ptge. els Estanys;Castell-Platja d'Aro;17250;Baix Empordà;41.813299639;3.058870115;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola L'Aulet;ctra. de Juià;Celrà;17460;Gironès;42.0266482232;2.8872658186;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola L'Aixart;c.  Torroella;Cervià de Ter;17464;Gironès;42.067697324;2.914457948;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Mossèn Josep Maria Albert - ZER Empordà;c.  Figueres;Cistella;17741;Alt Empordà;42.2679544695;2.8488810205;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Puig d'Esquers - ZER Cap de Creus;c. del Mar;Colera;17469;Alt Empordà;42.4040619885;3.1524241183;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola La Vall del Terri;av. de Girona;Cornellà del Terri;17844;Pla de l'Estany;42.0879152319;2.8155521572;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola El Rodonell;c.  Major;Corçà;17121;Baix Empordà;41.9885346452;3.0168390937;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Les Gavarres - ZER Empordanet-Gavarres;c.  Raval;Cruïlles, Monells i Sant Sadurní de l'Heura;17116;Baix Empordà;41.955341561;3.010713839;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Mont-roig - ZER Requesens;c.  Arnera;Darnius;17722;Alt Empordà;42.3668546692;2.8320965411;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Empúries;pl. de les Escoles;Escala, l';17130;Alt Empordà;42.1233659976;3.1301642024;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Antoni Balmanya - ZER Requesens;c.  Figueres;Espolla;17753;Alt Empordà;42.388697067;3.0015387241;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Carles de Fortuny;c.  Carles de Fortuny;Esponellà;17832;Pla de l'Estany;42.17626418;2.79603286;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,1. Llar d'infants,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Salvador Dalí;c.  Compositor Serra;Figueres;17600;Alt Empordà;42.2716188535;2.968680423;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Esc. de Música Municipal Josep Porter i Rovira;c. - Major;Montblanc;43400;Conca de Barberà;41.3775834002;1.1621181211;Educació. Formació,Ensenyaments de règim especial,Música
Escola Marcel·lí Esquius;c.  Brasil;Mont-roig del Camp;43340;Baix Camp;41.02361968;0.937087404;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola La Vitxeta;pg. del Nord;Reus;43202;Baix Camp;41.1673897129;1.0950052828;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Cavaller Arnau;c.  Dr. Fleming;Riudoms;43330;Baix Camp;41.1356727958;1.0532997048;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Ramon Sugrañes;c. de Reus;Almoster;43393;Baix Camp;41.1970866156;1.1113322516;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Montsant - ZER Montsant;c.  Escoles;Bisbal de Falset, la;43372;Priorat;41.2811333397;0.7233865553;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Escola Santa Anna;camí de la Mineta;Castellvell del Camp;43392;Baix Camp;41.180889489;1.096815212;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Les Eres;c. de Navarra;Creixell;43838;Tarragonès;41.1705352547;1.4363911615;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Puigmarí - ZER Baix Camp Sud;c.  Enseula;Duesaigües;43773;Baix Camp;41.145274866;0.9294042062;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Escola Mestre Josep Roncero i Pallarès - ZER Montsià;c.  Escoles;Freginals;43558;Montsià;40.6704022892;0.5194890699;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,1. Llar d'infants,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Sant Llorenç - ZER Montsià;av.  Catalunya;Galera, la;43515;Montsià;40.682332145;0.465331783;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola El Verger - ZER Ribera d'Ebre Nord;c.  Afores;Garcia;43749;Ribera d'Ebre;41.136487219;0.648866811;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,1. Llar d'infants,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Sant Salvador - ZER Montsià;c. del Molí;Godall;43516;Montsià;40.6571533457;0.4699857404;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,1. Llar d'infants,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Berenguer de Montoliu - ZER Els Ceps;c.  Major;Masllorenç;43718;Baix Penedès;41.2708402295;1.4169526601;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Roc Llop i Convalia - ZER Benissanet-Miravet;c. la Creu;Miravet;43747;Ribera d'Ebre;41.0409324795;0.5995784842;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Pius XII - ZER L'Aglà;ctra. al Masroig;Molar, el;43736;Priorat;41.163149711;0.705166509;Educació. Formació,Ensenyaments de règim general,3. Educació primària
Escola Les Codinetes;raval dels Hostalets;Nou de Gaià, la;43763;Tarragonès;41.1836202216;1.3762150824;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,1. Llar d'infants,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola 1 d'Abril - ZER Ebre;c.  Major;Palma d'Ebre, la;43370;Ribera d'Ebre;41.2829241749;0.6661202334;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Mare de Déu del Lledó;c.  Bassal;Pobla de Mafumet, la;43140;Tarragonès;41.1844231422;1.2081947568;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Santa Magdalena - ZER La Parellada;c.  Darrera Vila;Pont d'Armentera, el;43817;Alt Camp;41.3832724383;1.3620850228;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Rossend Giol - ZER Baix Priorat;c.  Rossend Giol;Porrera;43739;Priorat;41.1873347038;0.8560149084;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Miramar;c.  Era del Delme;Vila-seca;43480;Tarragonès;41.1062729539;1.1465601986;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Esc. de Música Municipal de l'Ametlla de Mar;c.  Països Catalans;Ametlla de Mar, l';43860;Baix Ebre;40.883883301;0.803733179;Educació. Formació,Ensenyaments de règim especial,Música
